PATIENT_LSOA_2011,phenotype,population,actual_cases,expected_cases,case_difference,standardized_difference,significant_under_diagnosis
E01002244,CORONARY_HEART_DISEASE,1914,6,10.452191059582592,-4.452191059582592,-0.10176602857591774,False
E01002245,CORONARY_HEART_DISEASE,1780,12,11.141474231915256,0.8585257680847445,0.020349012267466868,False
E01002246,CORONARY_HEART_DISEASE,1938,14,13.345323694661333,0.6546763053386666,0.014871327451550932,False
E01002247,CORONARY_HEART_DISEASE,2948,12,13.912364286094974,-1.9123642860949737,-0.035221421928470525,False
E01002248,CORONARY_HEART_DISEASE,1906,6,11.543927927287159,-5.543927927287159,-0.12698608309813214,False
E01002249,CORONARY_HEART_DISEASE,4912,16,19.13531987549818,-3.1353198754981797,-0.044735539221073754,False
E01002250,CORONARY_HEART_DISEASE,1933,16,12.434058063098496,3.5659419369015044,0.08110700046063277,False
E01002251,CORONARY_HEART_DISEASE,1678,5,11.323524287383691,-6.323524287383691,-0.15437010966738204,False
E01002252,CORONARY_HEART_DISEASE,1671,8,10.128860819136717,-2.128860819136717,-0.05207856921218346,False
E01002253,CORONARY_HEART_DISEASE,1730,9,8.682127004232498,0.3178729957675017,0.007642414405222974,False
E01002254,CORONARY_HEART_DISEASE,1805,6,8.924262876800304,-2.924262876800304,-0.06883000606952182,False
E01002255,CORONARY_HEART_DISEASE,1587,14,7.388585594808388,6.611414405191612,0.16596095158963245,False
E01002256,CORONARY_HEART_DISEASE,1691,10,7.8530834408999,2.1469165591000996,0.052208758006858334,False
E01002257,CORONARY_HEART_DISEASE,1930,12,9.454516177579173,2.5454838224208274,0.05794176051438009,False
E01002258,CORONARY_HEART_DISEASE,1986,19,11.31238353124763,7.6876164687523705,0.1725051584537938,False
E01002259,CORONARY_HEART_DISEASE,1785,7,7.2807797133221674,-0.28077971332216745,-0.006645790032908095,False
E01002260,CORONARY_HEART_DISEASE,2092,15,10.913581482756776,4.086418517243224,0.08934330284859066,False
E01002261,CORONARY_HEART_DISEASE,2013,10,10.697552134171495,-0.6975521341714952,-0.015547293039562439,False
E01002262,CORONARY_HEART_DISEASE,1808,19,10.31914402726508,8.68085597273492,0.20415655922460327,False
E01002263,CORONARY_HEART_DISEASE,1737,14,9.19399887241657,4.80600112758343,0.11531451032501798,False
E01002264,CORONARY_HEART_DISEASE,1800,17,16.494866428357362,0.505133571642638,0.011906112463783,False
E01002265,CORONARY_HEART_DISEASE,1709,13,9.797183267817394,3.2028167321826064,0.0774749058825814,False
E01002266,CORONARY_HEART_DISEASE,1686,17,10.198222068033342,6.801777931966658,0.1656508480549431,False
E01002267,CORONARY_HEART_DISEASE,2061,23,18.732978937654586,4.267021062345414,0.09399089621771622,False
E01002268,CORONARY_HEART_DISEASE,1616,13,8.542990232910922,4.457009767089078,0.11087226188456986,False
E01002269,CORONARY_HEART_DISEASE,1926,18,9.498438109530706,8.501561890469294,0.1937182688684667,False
E01002270,CORONARY_HEART_DISEASE,1834,20,14.49409371098984,5.505906289010159,0.1285668933053045,False
E01002271,CORONARY_HEART_DISEASE,1699,23,13.086635676390722,9.913364323609278,0.24050514845784848,False
E01002272,CORONARY_HEART_DISEASE,1542,8,8.044647599490387,-0.044647599490387435,-0.0011369881198150435,False
E01002273,CORONARY_HEART_DISEASE,1462,23,10.683949253446922,12.316050746553078,0.32210523510809763,False
E01002274,CORONARY_HEART_DISEASE,1773,11,9.526034496148023,1.4739655038519768,0.03500523131113207,False
E01002275,CORONARY_HEART_DISEASE,1437,21,11.257293612104178,9.742706387895822,0.2570107154114165,False
E01002276,CORONARY_HEART_DISEASE,2462,22,23.894668295786527,-1.894668295786527,-0.03818468072437147,False
E01002277,CORONARY_HEART_DISEASE,1781,16,17.388837586396228,-1.3888375863962281,-0.03290936493781482,False
E01002278,CORONARY_HEART_DISEASE,1973,7,15.615031145151278,-8.615031145151278,-0.19395157435319618,False
E01002279,CORONARY_HEART_DISEASE,1915,12,13.25024366970061,-1.2502436697006107,-0.028570002285865048,False
E01002280,CORONARY_HEART_DISEASE,1984,5,15.85735070301897,-10.85735070301897,-0.24375471902829238,False
E01002281,CORONARY_HEART_DISEASE,2879,11,17.759301122084345,-6.759301122084345,-0.12597401229848249,False
E01002282,CORONARY_HEART_DISEASE,2140,14,13.713069476692551,0.28693052330744884,0.006202544142071015,False
E01002283,CORONARY_HEART_DISEASE,1831,11,14.792127735143266,-3.792127735143266,-0.0886214365531024,False
E01002284,CORONARY_HEART_DISEASE,2248,9,15.252535701524549,-6.252535701524549,-0.1318736499970351,False
E01002285,CORONARY_HEART_DISEASE,1914,13,9.854031582627178,3.1459684173728224,0.07190902357440894,False
E01002286,CORONARY_HEART_DISEASE,1651,8,8.489235063768975,-0.48923506376897485,-0.012040486608088544,False
E01002287,CORONARY_HEART_DISEASE,1796,16,9.200048285888972,6.799951714111028,0.16045478120622794,False
E01002288,CORONARY_HEART_DISEASE,1632,18,7.963607458724935,10.036392541275065,0.24843773537732317,False
E01002289,CORONARY_HEART_DISEASE,1798,17,8.059703195434818,8.940296804565182,0.21084198353501132,False
E01002290,CORONARY_HEART_DISEASE,1553,15,9.664251481949764,5.335748518050236,0.13539718169612172,False
E01002291,CORONARY_HEART_DISEASE,1577,11,10.729118493976943,0.2708815060230574,0.006821242804349565,False
E01002292,CORONARY_HEART_DISEASE,1802,22,12.138663330278703,9.861336669721297,0.2323049119026803,False
E01002293,CORONARY_HEART_DISEASE,3172,8,13.150004877795807,-5.150004877795807,-0.09144101772721497,False
E01002294,CORONARY_HEART_DISEASE,1737,10,10.163929908412797,-0.16392990841279698,-0.003933311003144073,False
E01002295,CORONARY_HEART_DISEASE,2108,10,11.963022196456633,-1.9630221964566328,-0.04275529497586422,False
E01002296,CORONARY_HEART_DISEASE,1896,17,12.825354257909794,4.174645742090206,0.09587391473910296,False
E01002297,CORONARY_HEART_DISEASE,1881,10,17.953425341677995,-7.953425341677995,-0.18338331153725487,False
E01002298,CORONARY_HEART_DISEASE,1754,11,9.486050220497182,1.513949779502818,0.03614903219208688,False
E01002299,CORONARY_HEART_DISEASE,2076,9,11.02034560240259,-2.0203456024025908,-0.04434166454279284,False
E01002300,CORONARY_HEART_DISEASE,2163,11,11.704890788008786,-0.704890788008786,-0.015156313339196243,False
E01002301,CORONARY_HEART_DISEASE,1796,8,10.999948639463243,-2.999948639463243,-0.07078816480065617,False
E01002302,CORONARY_HEART_DISEASE,1913,14,12.673600451795139,1.3263995482048614,0.03032612217352673,False
E01002303,CORONARY_HEART_DISEASE,2494,9,21.66868619931496,-12.668686199314958,-0.2536783208392046,False
E01002304,CORONARY_HEART_DISEASE,1568,15,15.98457468233249,-0.9845746823324895,-0.02486426551649622,False
E01002305,CORONARY_HEART_DISEASE,1949,7,12.741211014596928,-5.741211014596928,-0.1300461770498432,False
E01002306,CORONARY_HEART_DISEASE,1943,10,14.295514077414603,-4.2955140774146034,-0.09744930505509816,False
E01002307,CORONARY_HEART_DISEASE,2028,10,11.93303469301387,-1.9330346930138695,-0.04292454232170936,False
E01002308,CORONARY_HEART_DISEASE,2004,15,14.451376312511204,0.5486236874887958,0.012255349365105033,False
E01002309,CORONARY_HEART_DISEASE,1995,8,14.099252553333795,-6.099252553333795,-0.13655423281951654,False
E01002310,CORONARY_HEART_DISEASE,2077,18,27.100555809813006,-9.100555809813006,-0.19968694329824005,False
E01002311,CORONARY_HEART_DISEASE,2109,17,13.948905458837345,3.051094541162655,0.06643812616561784,False
E01002312,CORONARY_HEART_DISEASE,1847,18,19.509709094812628,-1.509709094812628,-0.035128517630634605,False
E01002313,CORONARY_HEART_DISEASE,2517,14,15.202157305216037,-1.202157305216037,-0.02396181396721122,False
E01002314,CORONARY_HEART_DISEASE,2136,12,18.448730824332973,-6.448730824332973,-0.1395319376752681,False
E01002315,CORONARY_HEART_DISEASE,1881,15,11.685366638502169,3.3146333614978314,0.07642599461870257,False
E01002316,CORONARY_HEART_DISEASE,2317,11,19.396878109047073,-8.396878109047073,-0.174443516200788,False
E01002317,CORONARY_HEART_DISEASE,1589,20,8.38308429095898,11.61691570904102,0.29142639872225723,False
E01002318,CORONARY_HEART_DISEASE,1737,15,9.658020500163296,5.341979499836704,0.12817469947196974,False
E01002319,CORONARY_HEART_DISEASE,2116,11,11.607600073647019,-0.6076000736470188,-0.013208697253196061,False
E01002320,CORONARY_HEART_DISEASE,1723,9,7.990632163826934,1.009367836173066,0.024316822404019226,False
E01002321,CORONARY_HEART_DISEASE,1871,14,11.503254407939465,2.4967455920605346,0.05772147202930815,False
E01002322,CORONARY_HEART_DISEASE,1994,12,8.730533010106845,3.2694669898931554,0.07321741300881653,False
E01002323,CORONARY_HEART_DISEASE,1762,10,9.763948012428596,0.236051987571404,0.00562347423304509,False
E01002324,CORONARY_HEART_DISEASE,1556,20,16.54034893174744,3.4596510682525583,0.08770563612452964,False
E01002325,CORONARY_HEART_DISEASE,2257,15,18.130970935623445,-3.130970935623445,-0.06590422489140835,False
E01002326,CORONARY_HEART_DISEASE,1885,10,12.16092173697495,-2.1609217369749505,-0.0497718015535276,False
E01002327,CORONARY_HEART_DISEASE,1698,10,11.009512440504515,-1.0095124405045155,-0.02449868830811655,False
E01002328,CORONARY_HEART_DISEASE,1938,6,9.014078762734282,-3.0140787627342824,-0.06846643429717486,False
E01002329,CORONARY_HEART_DISEASE,1946,4,11.54970851142761,-7.54970851142761,-0.17114285247866376,False
E01002330,CORONARY_HEART_DISEASE,2011,7,11.982253487117688,-4.9822534871176885,-0.11110146470645035,False
E01002331,CORONARY_HEART_DISEASE,1819,14,13.133349800958527,0.866650199041473,0.020320177233552422,False
E01002332,CORONARY_HEART_DISEASE,1810,11,11.72120310971616,-0.7212031097161606,-0.016951896933640277,False
E01002333,CORONARY_HEART_DISEASE,1310,9,7.920121470666476,1.0798785293335236,0.029835907949007163,False
E01002334,CORONARY_HEART_DISEASE,1880,10,13.16058330310053,-3.1605833031005304,-0.0728934183171314,False
E01002335,CORONARY_HEART_DISEASE,1518,10,10.382546254422609,-0.3825462544226088,-0.009818566101945116,False
E01002336,CORONARY_HEART_DISEASE,1709,10,11.306211850666477,-1.306211850666477,-0.03159676267962247,False
E01002337,CORONARY_HEART_DISEASE,1488,8,13.442421815835973,-5.4424218158359725,-0.14108821313422376,False
E01002338,CORONARY_HEART_DISEASE,1530,15,7.736870605304732,7.263129394695268,0.18568553183998215,False
E01002339,CORONARY_HEART_DISEASE,1779,12,9.228717995899556,2.771282004100444,0.0657041418687841,False
E01002340,CORONARY_HEART_DISEASE,1602,15,6.906775186351526,8.093224813648474,0.20220428213323854,False
E01002341,CORONARY_HEART_DISEASE,1504,9,9.250161559722713,-0.2501615597227129,-0.006450548692381103,False
E01002342,CORONARY_HEART_DISEASE,1816,8,10.855280567940389,-2.8552805679403885,-0.06700247842767038,False
E01002343,CORONARY_HEART_DISEASE,1888,10,12.58534956825034,-2.58534956825034,-0.0595001797731413,False
E01002344,CORONARY_HEART_DISEASE,2059,12,14.567130860415618,-2.5671308604156184,-0.056574384042775434,False
E01002345,CORONARY_HEART_DISEASE,2142,11,13.685503131782797,-2.685503131782797,-0.05802510432108693,False
E01002346,CORONARY_HEART_DISEASE,1685,13,11.21156587283911,1.7884341271608903,0.04356853891174564,False
E01002347,CORONARY_HEART_DISEASE,1652,11,10.166578947682236,0.8334210523177639,0.02050498448890177,False
E01002348,CORONARY_HEART_DISEASE,1672,11,10.854565165390206,0.14543483460979445,0.0035567251413130374,False
E01002349,CORONARY_HEART_DISEASE,1669,6,10.991191200935488,-4.9911912009354875,-0.12217322516350262,False
E01002350,CORONARY_HEART_DISEASE,1998,8,14.138206061463253,-6.1382060614632525,-0.13732313887674966,False
E01002351,CORONARY_HEART_DISEASE,1923,8,8.250257233242248,-0.25025723324224813,-0.005706857084205366,False
E01002352,CORONARY_HEART_DISEASE,2147,8,12.674009359257452,-4.674009359257452,-0.10087267909226083,False
E01002353,CORONARY_HEART_DISEASE,2347,10,16.21551263108109,-6.21551263108109,-0.12829815427321695,False
E01002354,CORONARY_HEART_DISEASE,1492,9,7.25572991483043,1.7442700851695703,0.045157440772438155,False
E01002355,CORONARY_HEART_DISEASE,1587,4,6.824759433130173,-2.824759433130173,-0.07090763561363651,False
E01002356,CORONARY_HEART_DISEASE,2727,7,16.635586702414322,-9.635586702414322,-0.18451666422442808,False
E01002358,CORONARY_HEART_DISEASE,2427,6,9.505844952092717,-3.5058449520927173,-0.07116358479323404,False
E01002359,CORONARY_HEART_DISEASE,1368,17,7.54585860590287,9.45414139409713,0.2556107087536008,False
E01002360,CORONARY_HEART_DISEASE,1553,30,13.176523377589437,16.823476622410563,0.4269038005256929,False
E01002361,CORONARY_HEART_DISEASE,2178,23,13.697983265904117,9.302016734095883,0.19931876095121032,False
E01002362,CORONARY_HEART_DISEASE,1626,26,7.967866796046346,18.032133203953656,0.4471845971072713,False
E01002363,CORONARY_HEART_DISEASE,1717,18,13.450474360961058,4.549525639038942,0.10979459707582573,False
E01002364,CORONARY_HEART_DISEASE,1459,18,9.136715187021373,8.863284812978627,0.23204224532649242,False
E01002365,CORONARY_HEART_DISEASE,1487,10,8.255365245186118,1.744634754813882,0.045242754235680555,False
E01002366,CORONARY_HEART_DISEASE,1558,8,7.930416781814296,0.0695832181857039,0.0017628720172173898,False
E01002367,CORONARY_HEART_DISEASE,1876,5,8.737208839761976,-3.7372088397619763,-0.08628413515053276,False
E01002368,CORONARY_HEART_DISEASE,2601,9,20.021026612912525,-11.021026612912525,-0.2160985610375005,False
E01002369,CORONARY_HEART_DISEASE,2030,13,14.321548204292123,-1.3215482042921227,-0.029331548410399224,False
E01002370,CORONARY_HEART_DISEASE,3304,6,18.54581574821878,-12.545815748218779,-0.21826237958079417,False
E01002371,CORONARY_HEART_DISEASE,1865,16,11.249437960433333,4.750562039566667,0.11000326510331278,False
E01002372,CORONARY_HEART_DISEASE,1776,15,8.06957595680234,6.930424043197659,0.1644516848639105,False
E01002373,CORONARY_HEART_DISEASE,1821,9,9.549271744368804,-0.549271744368804,-0.012871592609300805,False
E01002374,CORONARY_HEART_DISEASE,1839,5,9.833017035316699,-4.833017035316699,-0.11270092000567623,False
E01002375,CORONARY_HEART_DISEASE,2004,17,17.574374653175205,-0.5743746531752052,-0.012830583515894821,False
E01002376,CORONARY_HEART_DISEASE,1472,4,8.671159568758457,-4.671159568758457,-0.12175051255584596,False
E01002377,CORONARY_HEART_DISEASE,1875,7,9.791953707441527,-2.791953707441527,-0.06447740898225357,False
E01002378,CORONARY_HEART_DISEASE,1736,10,7.809928747481291,2.1900712525187087,0.05256339211591003,False
E01002379,CORONARY_HEART_DISEASE,1817,10,8.155276151071627,1.844723848928373,0.04327667627376043,False
E01002380,CORONARY_HEART_DISEASE,2424,11,14.33284961674871,-3.3328496167487103,-0.06769388048700284,False
E01002381,CORONARY_HEART_DISEASE,1601,9,11.180363659331418,-2.1803636593314177,-0.05449206537277068,False
E01002382,CORONARY_HEART_DISEASE,1905,5,8.268259838020814,-3.268259838020814,-0.07488056060377668,False
E01002383,CORONARY_HEART_DISEASE,1879,11,9.012871422268258,1.9871285777317418,0.04584189679862614,False
E01002384,CORONARY_HEART_DISEASE,1770,6,8.766630704569831,-2.766630704569831,-0.06576041712699746,False
E01002385,CORONARY_HEART_DISEASE,1679,17,12.484144845900923,4.515855154099077,0.11020838935606007,False
E01002386,CORONARY_HEART_DISEASE,2249,19,10.181149800902729,8.818850199097271,0.18595901530473632,False
E01002387,CORONARY_HEART_DISEASE,1757,9,9.544482948383424,-0.5444829483834237,-0.012989678514550946,False
E01002388,CORONARY_HEART_DISEASE,1791,12,8.723939016460688,3.2760609835393115,0.07741126858973804,False
E01002389,CORONARY_HEART_DISEASE,1732,12,10.144978345871156,1.8550216541288442,0.04457332579657369,False
E01002390,CORONARY_HEART_DISEASE,1610,8,7.770589810118569,0.22941018988143114,0.00571741565328634,False
E01002391,CORONARY_HEART_DISEASE,1915,9,11.979797078328993,-2.9797970783289927,-0.06809297371580343,False
E01002702,CORONARY_HEART_DISEASE,1,0,0.057796021964862505,-0.057796021964862505,-0.057796021964862505,False
E01002713,CORONARY_HEART_DISEASE,1,0,0.010176576513845103,-0.010176576513845103,-0.010176576513845103,False
E01003479,CORONARY_HEART_DISEASE,1954,21,11.372986940370861,9.627013059629139,0.217785660419776,False
E01003480,CORONARY_HEART_DISEASE,3036,16,14.702778008299246,1.297221991700754,0.023543087624298537,False
E01003481,CORONARY_HEART_DISEASE,2424,21,12.132189594672077,8.867810405327923,0.1801150867242774,False
E01003482,CORONARY_HEART_DISEASE,6222,25,23.544965013484642,1.4550349865153578,0.01844626454500683,False
E01003483,CORONARY_HEART_DISEASE,2543,20,21.23450676748728,-1.2345067674872787,-0.02448050063045146,False
E01003484,CORONARY_HEART_DISEASE,2035,13,8.810633935937467,4.189366064062533,0.0928680023305351,False
E01003485,CORONARY_HEART_DISEASE,2097,13,10.986843470887568,2.0131565291124325,0.04396208976529888,False
E01003486,CORONARY_HEART_DISEASE,1478,11,15.368727033689083,-4.368727033689083,-0.1136364591777476,False
E01003487,CORONARY_HEART_DISEASE,1675,15,16.024178932641412,-1.0241789326414121,-0.025024674224447017,False
E01003488,CORONARY_HEART_DISEASE,2380,25,26.18902394130087,-1.1890239413008707,-0.02437261458258084,False
E01003489,CORONARY_HEART_DISEASE,3791,25,25.481657431811765,-0.48165743181176524,-0.007822784624231008,False
E01003490,CORONARY_HEART_DISEASE,2624,26,22.331694940445967,3.668305059554033,0.07161162511319506,False
E01003491,CORONARY_HEART_DISEASE,2572,16,24.689642350366622,-8.689642350366622,-0.17134302104867297,False
E01003492,CORONARY_HEART_DISEASE,2736,13,19.158151182207856,-6.158151182207856,-0.11773139772934023,False
E01003493,CORONARY_HEART_DISEASE,3890,30,25.537751466229185,4.462248533770815,0.07154494511495016,False
E01003494,CORONARY_HEART_DISEASE,2597,8,12.922676471548773,-4.9226764715487725,-0.09659737375269743,False
E01003495,CORONARY_HEART_DISEASE,2873,15,14.431422826327601,0.5685771736723986,0.010607709246002064,False
E01003496,CORONARY_HEART_DISEASE,1762,14,8.865011316379183,5.134988683620817,0.12233100363361636,False
E01003497,CORONARY_HEART_DISEASE,2229,14,16.926402430391178,-2.926402430391178,-0.06198391658348873,False
E01003498,CORONARY_HEART_DISEASE,2245,13,14.412754740006214,-1.4127547400062141,-0.029816633042201217,False
E01003499,CORONARY_HEART_DISEASE,3261,19,26.50358127368868,-7.503581273688681,-0.13139934231434094,False
E01003500,CORONARY_HEART_DISEASE,2635,12,16.36028176072992,-4.360281760729919,-0.0849423446229233,False
E01003501,CORONARY_HEART_DISEASE,3195,17,22.733535678797836,-5.7335356787978355,-0.10143482590372122,False
E01003502,CORONARY_HEART_DISEASE,3183,11,20.064619635974704,-9.064619635974704,-0.16066869488041804,False
