PATIENT_LSOA_2011,phenotype,population,actual_cases,expected_cases,case_difference,standardized_difference,significant_under_diagnosis
E01004292,DIABETES_T1,2049,9,4.226056126388494,4.773943873611506,0.10546450766008812,False
E01004293,DIABETES_T1,2400,4,5.229954383973492,-1.2299543839734923,-0.0251063387302856,False
E01004294,DIABETES_T1,3549,13,8.535441309008357,4.464558690991643,0.07494204449099694,False
E01004295,DIABETES_T1,2515,7,6.751925331868706,0.2480746681312942,0.004946675529546386,False
E01004296,DIABETES_T1,3167,6,9.034646941513973,-3.034646941513973,-0.05392425326211658,False
E01004297,DIABETES_T1,2053,4,4.515173539246538,-0.515173539246538,-0.01136996358241605,False
E01004298,DIABETES_T1,2295,6,7.29984501402432,-1.2998450140243198,-0.027133150747598193,False
E01004300,DIABETES_T1,1850,1,5.990814114004495,-4.990814114004495,-0.1160340712324698,False
E01004301,DIABETES_T1,2057,3,6.289302451403635,-3.2893024514036346,-0.0725248205440657,False
E01004302,DIABETES_T1,2200,4,5.170500623129576,-1.170500623129576,-0.0249551571345914,False
E01004303,DIABETES_T1,3437,7,9.122594929501306,-2.1225949295013056,-0.03620573400024577,False
E01004304,DIABETES_T1,2674,6,8.368607422768,-2.368607422767999,-0.04580494694891746,False
E01004305,DIABETES_T1,2473,4,7.253027787246827,-3.253027787246827,-0.06541475435081286,False
E01004306,DIABETES_T1,3026,4,10.663755298326903,-6.663755298326903,-0.12113916589420032,False
E01004307,DIABETES_T1,3282,7,7.421694411503473,-0.42169441150347264,-0.007360859991131281,False
E01004308,DIABETES_T1,1882,1,5.148174047097729,-4.148174047097729,-0.09561965237216802,False
E01004309,DIABETES_T1,4943,6,17.347990937504036,-11.347990937504036,-0.16140748668690244,False
E01004310,DIABETES_T1,2809,11,9.142711281009475,1.8572887189905245,0.03504318337717971,False
E01004311,DIABETES_T1,2248,6,7.854048981496608,-1.8540489814966081,-0.03910416799437497,False
E01004312,DIABETES_T1,1909,4,6.134665758494006,-2.1346657584940063,-0.04885701388120825,False
E01004313,DIABETES_T1,2679,7,6.987010912147634,0.01298908785236641,0.0002509529454446754,False
E01004314,DIABETES_T1,1064,1,3.1049434803204488,-2.1049434803204488,-0.06453118275884326,False
E01004315,DIABETES_T1,1895,3,6.369499356192485,-3.3694993561924846,-0.0774035306012699,False
E01004316,DIABETES_T1,1291,5,4.6186187518111765,0.38138124818882346,0.01061441869228402,False
E01004317,DIABETES_T1,4088,8,12.22391993649872,-4.223919936498721,-0.06606329547701659,False
E01004318,DIABETES_T1,1747,2,5.786856991436492,-3.7868569914364922,-0.09060088752656817,False
E01004319,DIABETES_T1,3209,5,9.03879468999145,-4.03879468999145,-0.07129628781971944,False
E01004321,DIABETES_T1,2968,5,8.702232563479697,-3.702232563479697,-0.06795661657670318,False
E01004322,DIABETES_T1,2513,3,7.602354008658413,-4.602354008658413,-0.09180868709587925,False
E01004323,DIABETES_T1,2004,3,5.366951999430136,-2.3669519994301362,-0.052873808304244284,False
E01004324,DIABETES_T1,2216,4,6.763403467350348,-2.763403467350348,-0.058702881571240734,False
E01004325,DIABETES_T1,5234,6,14.016547586706515,-8.016547586706515,-0.11080784678461543,False
E01004326,DIABETES_T1,2345,7,6.164366376276666,0.8356336237233339,0.017256172877749467,False
E01004327,DIABETES_T1,1472,6,4.4601785352601615,1.5398214647398385,0.040134371309091754,False
E01004328,DIABETES_T1,2458,6,6.639138925359923,-0.6391389253599229,-0.012891525999654617,False
E01004329,DIABETES_T1,2316,6,6.210668776391149,-0.21066877639114878,-0.004377547782508491,False
E01004330,DIABETES_T1,2146,6,5.098566792339375,0.9014332076606246,0.019458918274327424,False
E01004331,DIABETES_T1,2212,5,5.720379422123307,-0.7203794221233073,-0.015316824535199626,False
E01004332,DIABETES_T1,2480,5,7.450837323050016,-2.450837323050016,-0.049213997746735766,False
E01004333,DIABETES_T1,2110,3,6.172877074470626,-3.172877074470626,-0.06907358851391883,False
E01004334,DIABETES_T1,2026,8,7.300203432364221,0.6997965676357794,0.015547196496211634,False
E01004335,DIABETES_T1,2052,4,7.344561462092397,-3.344561462092397,-0.07383299794556919,False
E01004336,DIABETES_T1,2337,6,6.378850232583866,-0.37885023258386585,-0.007836789869005104,False
E01004337,DIABETES_T1,2225,6,6.371331175911407,-0.37133117591140685,-0.007872205184927199,False
E01004338,DIABETES_T1,2518,9,6.2469591265069955,2.7530408734930045,0.05486366252716645,False
E01004339,DIABETES_T1,2130,5,5.96001647695342,-0.9600164769534203,-0.020801223736370493,False
E01004340,DIABETES_T1,2578,2,9.756144707916642,-7.756144707916642,-0.15275816988907695,False
E01004341,DIABETES_T1,2361,9,7.644517962326454,1.3554820376735464,0.027896246587646747,False
E01004342,DIABETES_T1,2268,7,5.929190559763243,1.070809440236757,0.022484884765132856,False
E01004343,DIABETES_T1,1949,3,4.592931482961922,-1.592931482961922,-0.036082047696008444,False
E01004344,DIABETES_T1,2096,1,6.5507275472723645,-5.5507275472723645,-0.12124232938680095,False
E01004345,DIABETES_T1,1783,3,4.6016405444962265,-1.6016405444962265,-0.037930571177123944,False
E01004346,DIABETES_T1,2048,6,4.922860186642911,1.077139813357089,0.023801652072212805,False
E01004347,DIABETES_T1,2371,7,5.3797385307486225,1.6202614692513775,0.033275096785845636,False
E01004348,DIABETES_T1,3014,2,7.081149792006016,-5.081149792006016,-0.09255297306458156,False
E01004349,DIABETES_T1,1799,7,6.059708626550601,0.9402913734493987,0.022169039137194407,False
E01004350,DIABETES_T1,2010,5,6.503707394131139,-1.5037073941311387,-0.033540173633205925,False
E01004351,DIABETES_T1,1781,6,4.387526157729155,1.6124738422708447,0.03820856423224161,False
E01004352,DIABETES_T1,2022,8,4.589367424210982,3.410632575789018,0.07584803957477029,False
E01004353,DIABETES_T1,1972,10,4.986071972779661,5.013928027220339,0.11290798067665338,False
E01004354,DIABETES_T1,2180,2,5.0283526361543265,-3.0283526361543265,-0.06486018727996502,False
E01004355,DIABETES_T1,1884,11,5.558029024725813,5.441970975274187,0.1253763931762461,False
E01004356,DIABETES_T1,1939,6,5.9761654127226524,0.023834587277347552,0.0005412759507058586,False
E01004357,DIABETES_T1,1828,9,4.6320373169191305,4.3679626830808695,0.10216233810201257,False
E01004358,DIABETES_T1,2080,3,5.920622563403122,-2.920622563403122,-0.06403888601504402,False
E01004359,DIABETES_T1,1872,4,4.275705919512276,-0.2757059195122764,-0.006372255318913206,False
E01004360,DIABETES_T1,1545,2,3.5632786952725524,-1.5632786952725524,-0.03977151799247704,False
E01004361,DIABETES_T1,1548,3,3.7089006509535483,-0.7089006509535483,-0.018017722629711484,False
E01004362,DIABETES_T1,1972,4,5.569235176425895,-1.5692351764258952,-0.03533739894452488,False
E01004363,DIABETES_T1,1966,5,4.619290061033838,0.3807099389661621,0.008586228819724573,False
E01004364,DIABETES_T1,2566,6,7.751310839751487,-1.7513108397514872,-0.034572828331777515,False
E01004365,DIABETES_T1,3168,4,9.148274523894477,-5.148274523894477,-0.09146798470747014,False
E01004366,DIABETES_T1,2246,7,5.511630184637102,1.4883698153628977,0.03140551921651438,False
E01004367,DIABETES_T1,2162,4,6.075802192425638,-2.0758021924256376,-0.044643488285415686,False
E01004368,DIABETES_T1,2455,4,6.228440828084047,-2.2284408280840466,-0.04497543354900928,False
E01004369,DIABETES_T1,2167,8,5.0219955475491735,2.9780044524508265,0.06397287769933287,False
E01004370,DIABETES_T1,2415,8,5.2898785289254615,2.7101214710745385,0.05514805364751696,False
E01004371,DIABETES_T1,2052,4,5.352941717633491,-1.3529417176334908,-0.029866918037145276,False
E01004372,DIABETES_T1,1890,5,4.172674995722228,0.827325004277772,0.01903028306116188,False
E01004373,DIABETES_T1,2301,8,6.773206567750813,1.2267934322491874,0.025574852223156766,False
E01004374,DIABETES_T1,2472,8,6.008844565406575,1.9911554345934253,0.040048009036601113,False
E01004375,DIABETES_T1,2335,7,6.215779008462075,0.784220991537925,0.016229121834919015,False
E01004376,DIABETES_T1,2619,7,6.869462239632514,0.13053776036748577,0.0025507530113063636,False
E01004377,DIABETES_T1,1892,5,4.796582515959566,0.20341748404043436,0.004676572940513051,False
E01004378,DIABETES_T1,1776,3,4.924691396572689,-1.9246913965726886,-0.04567090571032528,False
E01004379,DIABETES_T1,1948,10,4.389118841117285,5.610881158882715,0.12712664742764812,False
E01004380,DIABETES_T1,1852,9,5.314676251041044,3.6853237489589556,0.08563575966872343,False
E01004381,DIABETES_T1,2188,7,5.292218191376377,1.707781808623623,0.03650973866389777,False
E01004382,DIABETES_T1,1929,2,7.242183922147818,-5.242183922147818,-0.11935651791548212,False
E01004383,DIABETES_T1,1835,9,4.501658449330823,4.498341550669177,0.10501090304486467,False
E01004384,DIABETES_T1,2330,4,8.0917429366844,-4.091742936684399,-0.0847676963430503,False
E01004385,DIABETES_T1,1677,1,5.850241429177594,-4.850241429177594,-0.11843957098260806,False
E01004386,DIABETES_T1,1887,2,3.9354152357651135,-1.9354152357651135,-0.04455415439065964,False
E01004387,DIABETES_T1,1569,6,3.3037518307032396,2.6962481692967604,0.06806884655650884,False
E01004388,DIABETES_T1,1834,4,5.0446364285232175,-1.0446364285232175,-0.02439301600843701,False
E01004389,DIABETES_T1,1930,7,6.709355527304749,0.2906444726952513,0.006615815933852914,False
E01004390,DIABETES_T1,1787,4,6.677410876146309,-2.6774108761463093,-0.06333630845335358,False
E01004391,DIABETES_T1,2615,4,6.890108474237334,-2.8901084742373344,-0.05651689536674991,False
E01004392,DIABETES_T1,3084,9,8.780255319237353,0.21974468076264664,0.003956955684496015,False
E01004393,DIABETES_T1,1805,6,4.876917044142219,1.1230829558577806,0.026434629828098875,False
E01004394,DIABETES_T1,2305,5,8.08745598153269,-3.08745598153269,-0.06430804539021347,False
E01004395,DIABETES_T1,1890,9,4.418888595202857,4.581111404797143,0.10537557346536597,False
E01004396,DIABETES_T1,2359,7,5.7683665824391515,1.2316334175608485,0.025358145741105297,False
E01004397,DIABETES_T1,3490,4,10.187795809724575,-6.187795809724575,-0.10474257840760945,False
E01004398,DIABETES_T1,2394,10,8.316015848047309,1.683984151952691,0.03441723102104744,False
E01004399,DIABETES_T1,2134,8,7.763927092068199,0.2360729079318009,0.005110329958671282,False
E01004400,DIABETES_T1,2232,6,6.8056714993307486,-0.8056714993307486,-0.01705339712257316,False
E01004401,DIABETES_T1,2879,4,7.711208637681787,-3.7112086376817874,-0.06916629901840998,False
E01004402,DIABETES_T1,2254,6,7.134035761369659,-1.1340357613696588,-0.02388635014370723,False
E01004403,DIABETES_T1,2961,8,8.966742621803718,-0.9667426218037178,-0.01776608200984075,False
E01004404,DIABETES_T1,3095,10,9.375392860836179,0.624607139163821,0.01122733334271775,False
E01004405,DIABETES_T1,1933,7,5.878583676727021,1.121416323272979,0.025506504552705755,False
E01004406,DIABETES_T1,2204,7,6.0183042216618485,0.9816957783381515,0.020910823112293857,False
E01004407,DIABETES_T1,1897,7,6.929855949219587,0.07014405078041275,0.0016104868278932528,False
E01004408,DIABETES_T1,1865,0,5.194824374743182,-5.194824374743182,-0.12029053364644643,False
E01004409,DIABETES_T1,2038,3,6.2053075289669115,-3.2053075289669115,-0.07100151470848284,False
E01004410,DIABETES_T1,2060,9,7.178486369488204,1.821513630511796,0.0401327403455197,False
E01004411,DIABETES_T1,2263,8,6.644226857682682,1.355773142317318,0.028499992739252005,False
E01004412,DIABETES_T1,1955,4,5.062932266916223,-1.0629322669162233,-0.024039875272044965,False
E01004413,DIABETES_T1,1657,9,5.865884584021163,3.1341154159788367,0.07699344132095336,False
E01004414,DIABETES_T1,2117,7,5.772583143155901,1.2274168568440986,0.026676672331843444,False
E01004415,DIABETES_T1,1818,4,5.4552111019389,-1.4552111019389002,-0.03412943194628242,False
E01004416,DIABETES_T1,2069,4,5.903370212047917,-1.9033702120479168,-0.04184494707839737,False
E01004417,DIABETES_T1,1993,4,5.6037686483324185,-1.6037686483324185,-0.03592427977367671,False
E01004418,DIABETES_T1,1927,1,4.869859670740232,-3.869859670740232,-0.0881565040813389,False
E01004419,DIABETES_T1,2690,6,6.850378900146946,-0.8503789001469464,-0.0163959405826341,False
E01004420,DIABETES_T1,3247,12,11.830758957371604,0.16924104262839634,0.002970055383938289,False
E01004421,DIABETES_T1,2634,8,6.635779245179258,1.3642207548207423,0.026581333673837877,False
E01004422,DIABETES_T1,2822,10,8.160849745006637,1.8391502549933634,0.03462092817600799,False
E01004423,DIABETES_T1,2409,3,8.123734966360475,-5.123734966360475,-0.10439224973082335,False
E01004424,DIABETES_T1,2648,5,9.042231162777584,-4.042231162777584,-0.078552887809945,False
E01004425,DIABETES_T1,2198,9,6.296612455406734,2.703387544593266,0.05766263235643937,False
E01004426,DIABETES_T1,2279,4,5.910278335247747,-1.9102783352477468,-0.04001515354755444,False
E01004427,DIABETES_T1,2402,7,6.5439221694405445,0.4560778305594555,0.009305773134202073,False
E01004428,DIABETES_T1,2458,15,8.661090349436291,6.338909650563709,0.12785673869524541,False
E01004429,DIABETES_T1,2332,12,6.147493751067306,5.852506248932694,0.12119302147236218,False
E01004430,DIABETES_T1,3554,8,9.870784599340574,-1.870784599340574,-0.031380876833172776,False
E01004432,DIABETES_T1,2453,5,6.841820133381087,-1.8418201333810869,-0.037187624918735875,False
E01004434,DIABETES_T1,2474,8,7.1776558936288835,0.8223441063711165,0.016533078834540013,False
E01004435,DIABETES_T1,2751,5,8.849855333689133,-3.849855333689133,-0.07340051635818627,False
E01004436,DIABETES_T1,1765,4,5.092678839572555,-1.0926788395725548,-0.026008791784954216,False
E01004437,DIABETES_T1,2541,8,7.210699049483374,0.7893009505166262,0.01565814438027287,False
E01004438,DIABETES_T1,2829,6,7.144642855464045,-1.1446428554640447,-0.021520558015725205,False
E01004439,DIABETES_T1,2037,6,4.9358237156224245,1.0641762843775755,0.023578602543505335,False
E01004440,DIABETES_T1,2810,10,8.240984818920868,1.759015181079132,0.03318305964533599,False
E01004441,DIABETES_T1,1838,3,4.571531176263046,-1.5715311762630462,-0.036656436847193295,False
E01004442,DIABETES_T1,1904,3,4.117368809057085,-1.1173688090570852,-0.025607257697220814,False
E01004443,DIABETES_T1,2687,11,8.061810809004395,2.9381891909956046,0.05668209890010603,False
E01004444,DIABETES_T1,4141,11,14.210988637754829,-3.210988637754829,-0.049898346392053324,False
E01004445,DIABETES_T1,2171,3,6.252022938147834,-3.2520229381478343,-0.06979489986448405,False
E01004446,DIABETES_T1,2498,10,6.615470016016153,3.384529983983847,0.06771769217613081,False
E01004447,DIABETES_T1,2184,7,4.927094779845827,2.0729052201541727,0.0443560769472811,False
E01004448,DIABETES_T1,2073,5,6.097204882190415,-1.0972048821904146,-0.024098392873281055,False
E01004449,DIABETES_T1,2177,7,7.813760668455654,-0.8137606684556538,-0.017440843324196237,False
E01004450,DIABETES_T1,1904,6,4.611560213181432,1.3884397868185676,0.03181951664476878,False
E01004451,DIABETES_T1,1980,7,4.772472104632267,2.227527895367733,0.05005996668966536,False
E01004452,DIABETES_T1,2311,6,6.527637362698188,-0.5276373626981883,-0.010975784417559597,False
E01004453,DIABETES_T1,2140,7,6.298355789492197,0.7016442105078031,0.015167362250408014,False
E01004454,DIABETES_T1,2219,4,6.056923077272159,-2.0569230772721587,-0.043665596731369764,False
E01004455,DIABETES_T1,2258,7,6.824320098592951,0.17567990140704914,0.003697090743254434,False
E01004456,DIABETES_T1,1939,6,7.486490960715065,-1.4864909607150647,-0.03375774032141128,False
E01004457,DIABETES_T1,2173,3,5.563174487049235,-2.563174487049235,-0.05498551644238137,False
E01004458,DIABETES_T1,2374,6,6.7086180698076,-0.7086180698076001,-0.01454359812287409,False
E01004459,DIABETES_T1,1912,5,6.925938092129101,-1.9259380921291012,-0.04404517896572022,False
E01004460,DIABETES_T1,2343,4,7.27506059339127,-3.27506059339127,-0.06766018722160883,False
E01004461,DIABETES_T1,4933,17,10.983886124220888,6.016113875779112,0.08565653267896266,False
E01004462,DIABETES_T1,2417,5,6.332115288346738,-1.3321152883467384,-0.0270958941713733,False
E01004463,DIABETES_T1,2212,5,5.202123703515119,-0.20212370351511932,-0.004297587085456573,False
E01004464,DIABETES_T1,2235,7,7.568728848336744,-0.5687288483367441,-0.012030024015820815,False
E01004465,DIABETES_T1,1856,6,4.430860294922245,1.5691397050777551,0.03642274102268165,False
E01004466,DIABETES_T1,1946,7,4.419776164332466,2.5802238356675344,0.05849058498101922,False
E01004467,DIABETES_T1,2836,4,8.676670239818026,-4.676670239818026,-0.08781801875981783,False
E01004468,DIABETES_T1,2088,4,4.946618101931996,-0.9466181019319961,-0.020716174374188608,False
E01004469,DIABETES_T1,2181,9,7.658292080724548,1.3417079192754517,0.02872963777174014,False
E01004470,DIABETES_T1,1688,3,5.690878406621014,-2.690878406621014,-0.06549495566489794,False
E01004471,DIABETES_T1,2011,6,6.4935535503188815,-0.4935535503188815,-0.011005967980810046,False
E01032580,DIABETES_T1,2069,3,6.154466173075166,-3.154466173075166,-0.06934986648283324,False
E01032581,DIABETES_T1,2159,9,5.868904328861773,3.131095671138227,0.06738605259410263,False
E01032739,DIABETES_T1,1438,3,3.5136397311189915,-0.5136397311189915,-0.01354500491418024,False
E01032740,DIABETES_T1,914,0,2.47600962405306,-2.47600962405306,-0.08189911910034736,False
E01032741,DIABETES_T1,1785,4,4.4098520062939475,-0.40985200629394747,-0.00970080902985472,False
E01032742,DIABETES_T1,2071,7,5.130571796751346,1.8694282032486544,0.04107889388118828,False
E01032764,DIABETES_T1,3492,16,9.637273615790043,6.362726384209957,0.10767283056670128,False
E01032765,DIABETES_T1,2097,7,6.24440434962792,0.7555956503720802,0.016500238966799,False
E01032766,DIABETES_T1,3766,12,8.657294006145676,3.3427059938543238,0.05447008114676645,False
E01032767,DIABETES_T1,2554,4,5.2937737577130815,-1.2937737577130815,-0.025600467217397258,False
E01032768,DIABETES_T1,1409,4,3.326402377551673,0.6735976224483271,0.017945065548781457,False
E01032769,DIABETES_T1,1615,2,3.986510229309414,-1.9865102293094141,-0.04943158571548491,False
E01032770,DIABETES_T1,2724,6,6.310519986975183,-0.3105199869751827,-0.005949575877697012,False
E01032771,DIABETES_T1,2871,8,6.1357432544796975,1.8642567455203025,0.03479277967719171,False
E01032772,DIABETES_T1,3142,4,8.106195495787329,-4.106195495787329,-0.07325487504958915,False
E01032773,DIABETES_T1,3011,3,6.0908434191683325,-3.0908434191683325,-0.05632764921153587,False
